commentID,grammarError,spellingError
321373,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
462326,0,NO_ERROR
254243,4, SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
202295,12, EN_QUOTES CURRENCY_SPACE EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_UNPAIRED_BRACKETS EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
484936,5, EN_A_VS_AN EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
475598,6, EN_QUOTES EN_QUOTES WHITESPACE_RULE EN_QUOTES EN_QUOTES WHITESPACE_RULE
8280,9, SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE UPPERCASE_SENTENCE_START COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE EN_UNPAIRED_BRACKETS
202997,7, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES SENTENCE_FRAGMENT
205967,0,NO_ERROR
333234,1, ANY_WHERE
514993,1, SENTENCE_WHITESPACE
322044,1, A_INFINITVE
512626,5, SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE IN_A_X_MANNER
240653,3, IT_VBZ EN_QUOTES EN_QUOTES
238189,0,NO_ERROR
412407,7, COMMA_PARENTHESIS_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
27258,8, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES WHITESPACE_RULE SENTENCE_WHITESPACE WHITESPACE_RULE EN_QUOTES EN_QUOTES
206108,24, WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE WHITESPACE_RULE SENTENCE_WHITESPACE WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE WHITESPACE_RULE WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE WHITESPACE_RULE WHITESPACE_RULE SENTENCE_WHITESPACE WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE
407964,7, MANY_NN_U EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES WHITESPACE_RULE WHITESPACE_RULE
370865,1, WHITESPACE_RULE
52333,2, EN_QUOTES EN_QUOTES
286856,3, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
221012,4, EN_QUOTES EN_QUOTES WHITESPACE_RULE SENTENCE_WHITESPACE
377055,0,NO_ERROR
100326,0,NO_ERROR
22576,2, EN_QUOTES EN_QUOTES
138139,10, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SO_AS_TO EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
464473,2, UPPERCASE_SENTENCE_START EN_CONTRACTION_SPELLING
345724,0,NO_ERROR
190176,2, EN_QUOTES EN_QUOTES
252516,3, EN_UNPAIRED_BRACKETS EN_QUOTES EN_UNPAIRED_BRACKETS
9483,6, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE HE_VERB_AGR
30252,0,NO_ERROR
246278,2, ALLOW_TO USE_TO_VERB
214122,14, EN_QUOTES EN_QUOTES LITTLE_BIT SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
511336,5, EN_UNPAIRED_BRACKETS EN_UNPAIRED_BRACKETS SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
457067,0,NO_ERROR
185061,0,NO_ERROR
388572,6, COMMA_PARENTHESIS_WHITESPACE EN_QUOTES EN_QUOTES WHITESPACE_RULE EN_QUOTES EN_QUOTES
482331,5, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
87038,17, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_UNPAIRED_BRACKETS EN_UNPAIRED_BRACKETS DOUBLE_PUNCTUATION UPPERCASE_SENTENCE_START EN_UNPAIRED_BRACKETS SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
74911,0,NO_ERROR
154460,2, ENGLISH_WORD_REPEAT_BEGINNING_RULE SENTENCE_WHITESPACE
359313,0,NO_ERROR
323525,3, WHITESPACE_RULE EN_QUOTES EN_QUOTES
88496,2, IT_IS COMMA_PARENTHESIS_WHITESPACE
324732,4, ALL_OF_THE ALL_OF_THE EN_QUOTES EN_QUOTES
494130,0,NO_ERROR
450838,3, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
20683,8, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
452674,1, SENTENCE_WHITESPACE
214743,1, SENTENCE_WHITESPACE
420448,0,NO_ERROR
480699,4, WHITESPACE_RULE WHITESPACE_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE WHITESPACE_RULE
373569,1, LESS_MORE_THEN
442854,7, SENTENCE_WHITESPACE SENTENCE_WHITESPACE TO_TOO SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE ALL_OF_THE
34337,7, EN_UNPAIRED_BRACKETS EN_QUOTES EN_UNPAIRED_BRACKETS THE_SUPERLATIVE EN_UNPAIRED_BRACKETS EN_QUOTES SENTENCE_WHITESPACE
14036,1, WHITESPACE_RULE
414093,0,NO_ERROR
83879,0,NO_ERROR
7440,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
49777,2, EN_QUOTES EN_QUOTES
409370,1, WHITESPACE_RULE
439945,0,NO_ERROR
348503,6, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
59286,1, WHITESPACE_RULE
414035,0,NO_ERROR
470186,0,NO_ERROR
275540,4, PROGRESSIVE_VERBS SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
418982,3, WHITESPACE_RULE ADVERB_WORD_ORDER HAVE_PART_AGREEMENT
249931,0,NO_ERROR
295248,2, ALONG_TIME WHITESPACE_RULE
214024,0,NO_ERROR
248608,8, EN_UNPAIRED_BRACKETS EN_UNPAIRED_BRACKETS IS_COMPRISED_OF SENTENCE_WHITESPACE SENTENCE_WHITESPACE IT_IS SENTENCE_WHITESPACE SENTENCE_WHITESPACE
269556,5, SENTENCE_WHITESPACE WHITESPACE_RULE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
244463,0,NO_ERROR
279508,1, A_INFINITVE
455929,3, SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA EN_UNPAIRED_BRACKETS SENTENCE_WHITESPACE
427502,0,NO_ERROR
22938,1, UPPERCASE_SENTENCE_START
171088,0,NO_ERROR
452068,4, PERS_PRONOUN_AGREEMENT_SENT_START NON3PRS_VERB SENTENCE_WHITESPACE SENTENCE_WHITESPACE
198328,5, EN_QUOTES EN_QUOTES ENGLISH_WORD_REPEAT_RULE EN_QUOTES EN_QUOTES
236026,0,NO_ERROR
250080,0,NO_ERROR
103685,3, WHITESPACE_RULE EN_QUOTES EN_QUOTES
144943,4, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE
525917,1, WHITESPACE_RULE
92545,8, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
181810,9, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES WHITESPACE_RULE
254015,4, WHITESPACE_RULE WHITESPACE_RULE EN_QUOTES EN_QUOTES
365874,0,NO_ERROR
7936,4, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_UNPAIRED_BRACKETS
115474,2, EN_QUOTES EN_QUOTES
95518,3, ENGLISH_WORD_REPEAT_RULE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
85071,0,NO_ERROR
526563,0,NO_ERROR
363110,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
223909,5, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_FRAGMENT
457719,0,NO_ERROR
176063,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
227531,3, WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE
57198,0,NO_ERROR
15656,0,NO_ERROR
294182,3, UPPERCASE_SENTENCE_START WRONG_APOSTROPHE WHITESPACE_RULE
217426,1, SENTENCE_WHITESPACE
368627,8, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES LARGE_NUMBER_OF WORTH_WHILE
478627,0,NO_ERROR
116526,4, SENTENCE_WHITESPACE SOME_OF_THE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
392297,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
383700,7, EN_QUOTES EN_QUOTES IT_IS EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
173484,2, SENTENCE_FRAGMENT ENGLISH_WORD_REPEAT_RULE
414148,3, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
425421,0,NO_ERROR
219146,4, POSSESIVE_APOSTROPHE SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_RULE DT_DT
445066,6, EN_QUOTES UPPERCASE_SENTENCE_START IT_IS EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE
531943,2, EN_QUOTES EN_QUOTES
54640,0,NO_ERROR
286808,0,NO_ERROR
421227,4, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_FRAGMENT
368643,1, DID_BASEFORM
212698,0,NO_ERROR
79143,2, UPPERCASE_SENTENCE_START COMMA_PARENTHESIS_WHITESPACE
424398,0,NO_ERROR
265256,2, EN_QUOTES EN_QUOTES
88998,0,NO_ERROR
122957,8, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
152384,3, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
507222,0,NO_ERROR
416330,0,NO_ERROR
340369,0,NO_ERROR
77354,0,NO_ERROR
66022,0,NO_ERROR
396329,25, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE
515723,3, SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA COMMA_PARENTHESIS_WHITESPACE WHITESPACE_RULE
155188,4, EN_A_VS_AN EN_QUOTES EN_QUOTES WHITESPACE_RULE
145515,6, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_FRAGMENT EN_QUOTES EN_QUOTES
203735,6, COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE WHITESPACE_RULE WHITESPACE_RULE ONES COMMA_PARENTHESIS_WHITESPACE
84477,12, FOR_AWHILE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
258685,3, UPPERCASE_SENTENCE_START EN_QUOTES EN_QUOTES
362978,0,NO_ERROR
93928,2, WHITESPACE_RULE DT_PRP
175725,3, ENGLISH_WORD_REPEAT_RULE EN_QUOTES EN_QUOTES
151802,1, SENTENCE_FRAGMENT
311746,6, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
149754,0,NO_ERROR
245704,8, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_FRAGMENT SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE
187238,0,NO_ERROR
39767,6, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
163399,1, GENERAL_XX
66843,0,NO_ERROR
479902,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
101036,3, WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE
515379,1, WHITESPACE_RULE
485583,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
346324,1, SENTENCE_WHITESPACE
38440,2, EN_UNPAIRED_BRACKETS SENTENCE_WHITESPACE
252145,0,NO_ERROR
264210,2, EN_QUOTES EN_QUOTES
62957,4, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
344048,2, WHITESPACE_RULE WHITESPACE_RULE
88585,0,NO_ERROR
179209,1, SOME_OF_THE
172102,8, EN_UNPAIRED_BRACKETS EN_QUOTES EN_UNPAIRED_BRACKETS UPPERCASE_SENTENCE_START SO_AS_TO EN_UNPAIRED_BRACKETS EN_QUOTES SENTENCE_WHITESPACE
14698,0,NO_ERROR
322107,2, SENTENCE_FRAGMENT SENTENCE_FRAGMENT
389993,2, SENTENCE_WHITESPACE WHITESPACE_RULE
283726,1, WHITESPACE_RULE
36089,0,NO_ERROR
511500,0,NO_ERROR
81010,0,NO_ERROR
213919,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
333656,0,NO_ERROR
369538,5, NODT_DOZEN NODT_DOZEN EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
369415,0,NO_ERROR
421674,5, WITH_THE_EXCEPTION_OF EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
113657,2, EN_COMPOUNDS WHITESPACE_RULE
94867,2, A_INFINITVE SENTENCE_WHITESPACE
98529,1, ENGLISH_WORD_REPEAT_RULE
114383,1, SENTENCE_WHITESPACE
467435,16, EN_QUOTES EN_A_VS_AN EN_QUOTES EN_A_VS_AN SENTENCE_WHITESPACE EN_UNPAIRED_BRACKETS EN_QUOTES SENTENCE_WHITESPACE EN_UNPAIRED_BRACKETS EN_UNPAIRED_BRACKETS EN_QUOTES EN_UNPAIRED_BRACKETS EN_UNPAIRED_BRACKETS EN_UNPAIRED_BRACKETS EN_QUOTES EN_UNPAIRED_BRACKETS
465236,0,NO_ERROR
199770,5, ENGLISH_WORD_REPEAT_BEGINNING_RULE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
296526,1, COMMA_PARENTHESIS_WHITESPACE
71648,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
444404,0,NO_ERROR
507240,0,NO_ERROR
33137,0,NO_ERROR
67209,0,NO_ERROR
41123,1, SENTENCE_WHITESPACE
25312,4, EN_QUOTES EN_QUOTES EN_COMPOUNDS EN_COMPOUNDS
101161,0,NO_ERROR
238135,1, SENTENCE_WHITESPACE
532395,5, EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_QUOTES PROGRESSIVE_VERBS
157132,0,NO_ERROR
515589,0,NO_ERROR
251113,7, ITS_JJ_NNSNN EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
237732,2, EN_A_VS_AN AN_THEN
414072,0,NO_ERROR
314163,2, UPPERCASE_SENTENCE_START UPPERCASE_SENTENCE_START
287748,1, SENTENCE_WHITESPACE
380310,0,NO_ERROR
311570,1, WHITESPACE_RULE
476565,0,NO_ERROR
452228,3, UPPERCASE_SENTENCE_START WHITESPACE_RULE FEWER_LESS
73851,4, UPPERCASE_SENTENCE_START HE_VERB_AGR UPPERCASE_SENTENCE_START SENTENCE_WHITESPACE
483603,0,NO_ERROR
184638,0,NO_ERROR
348703,2, EN_QUOTES EN_QUOTES
292971,0,NO_ERROR
21764,0,NO_ERROR
314038,0,NO_ERROR
357570,7, WHITESPACE_RULE EN_QUOTES EN_QUOTES WHITESPACE_RULE SENTENCE_WHITESPACE WHITESPACE_RULE WHITESPACE_RULE
78897,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
8596,1, HE_VERB_AGR
169922,1, SENTENCE_WHITESPACE
208701,2, EN_QUOTES EN_QUOTES
374200,2, EN_A_VS_AN SENTENCE_WHITESPACE
351494,2, EN_QUOTES EN_QUOTES
67747,0,NO_ERROR
264116,1, WHITESPACE_RULE
75318,0,NO_ERROR
131342,3, EN_COMPOUNDS WHITESPACE_RULE WHITESPACE_RULE
460153,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
246496,0,NO_ERROR
463704,1, SENTENCE_WHITESPACE
263001,0,NO_ERROR
294729,3, COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE
358687,0,NO_ERROR
533242,1, WHITESPACE_RULE
311902,3, THE_SUPERLATIVE EN_QUOTES EN_QUOTES
299961,1, COMMA_PARENTHESIS_WHITESPACE
79050,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
343936,0,NO_ERROR
176363,3, ENGLISH_WORD_REPEAT_BEGINNING_RULE WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE
176277,4, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE
249603,1, COMMA_PARENTHESIS_WHITESPACE
110802,0,NO_ERROR
363593,1, SENTENCE_WHITESPACE
12577,0,NO_ERROR
340804,9, UPPERCASE_SENTENCE_START UPPERCASE_SENTENCE_START EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES UPPERCASE_SENTENCE_START UPPERCASE_SENTENCE_START WHITESPACE_RULE
99900,1, SENTENCE_WHITESPACE
505813,1, WHITESPACE_RULE
83535,0,NO_ERROR
91060,0,NO_ERROR
114391,6, EN_QUOTES EN_QUOTES HE_VERB_AGR SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE SENTENCE_WHITESPACE
323888,5, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES A_INFINITVE WHITESPACE_RULE
368126,9, SENTENCE_WHITESPACE SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA A_PLURAL SENTENCE_WHITESPACE SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA IT_IS SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
269509,2, WHITESPACE_RULE WHITESPACE_RULE
158236,3, EN_UNPAIRED_BRACKETS EN_UNPAIRED_BRACKETS EN_QUOTES
328499,3, SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA
340563,0,NO_ERROR
378627,1, WHITESPACE_RULE
354902,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
397499,1, SENTENCE_WHITESPACE
418789,2, EN_QUOTES EN_QUOTES
417362,1, WHITESPACE_RULE
527996,8, WHITESPACE_RULE DOUBLE_PUNCTUATION UPPERCASE_SENTENCE_START SENTENCE_WHITESPACE SENTENCE_WHITESPACE DOUBLE_PUNCTUATION UPPERCASE_SENTENCE_START WHITESPACE_RULE
280426,2, WHITESPACE_RULE WHITESPACE_RULE
513167,3, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
503291,0,NO_ERROR
309687,2, EN_QUOTES EN_QUOTES
249937,0,NO_ERROR
252199,0,NO_ERROR
259177,2, WHITESPACE_RULE EN_UNPAIRED_BRACKETS
90741,2, EN_QUOTES EN_QUOTES
441449,2, EN_QUOTES EN_QUOTES
284049,0,NO_ERROR
404050,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
162640,2, NOW A_INFINITVE
178260,3, EN_UNPAIRED_BRACKETS WHITESPACE_RULE WHITESPACE_RULE
155209,1, YOUR_NN
184314,0,NO_ERROR
87260,3, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
253380,2, ENGLISH_WORD_REPEAT_BEGINNING_RULE SENTENCE_FRAGMENT
288456,2, EN_QUOTES EN_QUOTES
368633,4, WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE SENTENCE_WHITESPACE
500811,3, WHITESPACE_RULE SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA SENTENCE_WHITESPACE
91939,5, SENTENCE_WHITESPACE PROGRESSIVE_VERBS EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES
334717,2, EN_QUOTES EN_QUOTES
164722,11, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_UNPAIRED_BRACKETS EN_UNPAIRED_BRACKETS EN_QUOTES SENTENCE_WHITESPACE WHITESPACE_RULE
309726,0,NO_ERROR
152984,4, WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE UPPERCASE_SENTENCE_START
4486,3, WHITESPACE_RULE SENTENCE_WHITESPACE UPPERCASE_SENTENCE_START
176154,6, SENTENCE_FRAGMENT MUCH_COUNTABLE SENTENCE_WHITESPACE SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA EN_QUOTES EN_QUOTES
485040,3, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
464538,0,NO_ERROR
204850,3, COMMA_PARENTHESIS_WHITESPACE EN_QUOTES EN_QUOTES
491611,5, SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA SENTENCE_WHITESPACE ALL_OF_THE SENTENCE_WHITESPACE
61539,4, UPPERCASE_SENTENCE_START UPPERCASE_SENTENCE_START EN_QUOTES EN_QUOTES
78838,5, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
115899,0,NO_ERROR
287594,2, WHITESPACE_RULE ENGLISH_WORD_REPEAT_RULE
533766,0,NO_ERROR
257857,6, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
521550,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
182315,3, UPPERCASE_SENTENCE_START UPPERCASE_SENTENCE_START UPPERCASE_SENTENCE_START
442816,2, UPPERCASE_SENTENCE_START THIS_NNS
210061,1, SENTENCE_WHITESPACE
469980,2, EN_QUOTES EN_QUOTES
283000,6, EN_QUOTES EN_QUOTES SENTENCE_FRAGMENT EN_QUOTES EN_QUOTES SO_AS_TO
461076,1, WHITESPACE_RULE
243107,0,NO_ERROR
510109,0,NO_ERROR
85585,3, ANY_MORE WHITESPACE_RULE WHITESPACE_RULE
57203,2, EN_QUOTES EN_QUOTES
18945,8, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES ANINFOR_EVERY_DAY TO_TOO SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
510407,1, IT_VBZ
82745,1, SENTENCE_WHITESPACE
125619,1, I_NEW
491817,2, EN_QUOTES EN_QUOTES
345886,0,NO_ERROR
524058,6, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
334491,0,NO_ERROR
249657,0,NO_ERROR
374701,8, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
254963,4, COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE UPPERCASE_SENTENCE_START
175809,2, DT_PRP SENTENCE_WHITESPACE
354554,2, EN_QUOTES EN_QUOTES
117333,8, COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE
19039,2, SENTENCE_FRAGMENT UPPERCASE_SENTENCE_START
352888,4, IN_A_X_MANNER SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
326192,13, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES WHITESPACE_RULE EN_QUOTES EN_QUOTES
487187,4, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE
171324,2, A_INFINITVE SOME_EXTEND
287805,0,NO_ERROR
450759,0,NO_ERROR
41275,0,NO_ERROR
459917,2, THE_EXACTLY_THE SENTENCE_WHITESPACE
142758,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
82512,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
394126,2, WHITESPACE_RULE WHITESPACE_RULE
269343,2, EVERYDAY_EVERY_DAY EVERYDAY_EVERY_DAY
260574,2, SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE
82485,0,NO_ERROR
497563,0,NO_ERROR
425229,6, ENGLISH_WORD_REPEAT_RULE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
65301,0,NO_ERROR
368218,1, SENTENCE_WHITESPACE
102179,0,NO_ERROR
187469,0,NO_ERROR
213368,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
170144,1, TO_NON_BASE
217829,0,NO_ERROR
409378,1, WHITESPACE_RULE
517061,1, SENTENCE_WHITESPACE
257739,19, PROGRESSIVE_VERBS SENTENCE_WHITESPACE WHITESPACE_RULE SENTENCE_WHITESPACE SENTENCE_WHITESPACE UPPERCASE_SENTENCE_START WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE WHITESPACE_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE WHITESPACE_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE SENTENCE_WHITESPACE WHITESPACE_RULE SENTENCE_WHITESPACE IN_1990s
439219,0,NO_ERROR
428043,1, SO_AS_TO
89872,2, UPPERCASE_SENTENCE_START WHITESPACE_RULE
498036,0,NO_ERROR
398417,1, COMMA_PARENTHESIS_WHITESPACE
314546,0,NO_ERROR
18562,1, WHITESPACE_RULE
